psim7,YieldEffect,model
2.250343785245601,-0.028249885554610804,WT_Jul_cor70
2.2663927088716855,-0.03206239433648285,WT_Jul_cor70
2.283042549115207,-0.03563115068316913,WT_Jul_cor70
2.300371073200107,-0.0384144304741216,WT_Jul_cor70
2.317931232595525,-0.04063595909516053,WT_Jul_cor70
2.3376099435256243,-0.043210600223004325,WT_Jul_cor70
2.357177969842734,-0.04548759137935411,WT_Jul_cor70
2.377131613077213,-0.0517159181375826,WT_Jul_cor70
2.397562983427388,-0.05547788962223764,WT_Jul_cor70
2.420020866825294,-0.058859573692264466,WT_Jul_cor70
2.4436052077759154,-0.06318008179249297,WT_Jul_cor70
2.4685978470307526,-0.06810737852954477,WT_Jul_cor70
2.4947030315107046,-0.07216206320347852,WT_Jul_cor70
2.523532845780859,-0.07862900210243985,WT_Jul_cor70
2.554677473167984,-0.08421505417737288,WT_Jul_cor70
2.5874188285596436,-0.09050654523860417,WT_Jul_cor70
2.6254633143285284,-0.09809424762531717,WT_Jul_cor70
2.6696952455384184,-0.10820929670410229,WT_Jul_cor70
2.7213693879323073,-0.11994664500961864,WT_Jul_cor70
2.78496158991842,-0.1321886225976032,WT_Jul_cor70
2.8652764293299735,-0.1465958276738302,WT_Jul_cor70
2.998073212715558,-0.17128214271597927,WT_Jul_cor70
3.9333712647731462,-0.2976291842546305,WT_Jul_cor70
0.34030767055792666,-0.19464187554909201,WT_Jul_cor80
0.974269278379824,-0.06537342645952604,WT_Jul_cor80
1.073270189053985,-0.019213429438227125,WT_Jul_cor80
1.1341770315621558,0.007393494003455209,WT_Jul_cor80
1.1828504986478516,0.023289326581042963,WT_Jul_cor80
1.2228022965626024,0.03503471893817847,WT_Jul_cor80
1.254928178457193,0.04004170443854105,WT_Jul_cor80
1.284514285041244,0.044586294914865515,WT_Jul_cor80
1.3120132751059277,0.047512177061010186,WT_Jul_cor80
1.3361905424789144,0.05097443110135355,WT_Jul_cor80
1.359786779655287,0.05302580586141653,WT_Jul_cor80
1.3815249819707716,0.05469810513486684,WT_Jul_cor80
1.4009490627484973,0.055721925736558375,WT_Jul_cor80
1.4195301422271065,0.05745471591973417,WT_Jul_cor80
1.4376224009437972,0.05879989885354714,WT_Jul_cor80
1.454888142557032,0.0601195661840373,WT_Jul_cor80
1.4715228684985648,0.0622278872267531,WT_Jul_cor80
1.4870453523051934,0.06295688022081397,WT_Jul_cor80
1.5020613396371083,0.0631148629720707,WT_Jul_cor80
1.517489133522996,0.06293730500723954,WT_Jul_cor80
1.5316839031899898,0.0632311675271307,WT_Jul_cor80
1.5452414075290613,0.06421454995615089,WT_Jul_cor80
1.5586599625344122,0.06408174981652465,WT_Jul_cor80
1.5723491921106016,0.06397634078309128,WT_Jul_cor80
1.5858137686546308,0.0636185016634892,WT_Jul_cor80
1.599100230776581,0.06383556418552794,WT_Jul_cor80
1.6115178511471635,0.06352612901804844,WT_Jul_cor80
1.6234221880229316,0.06358978346246413,WT_Jul_cor80
1.6356484083316525,0.06348058214249613,WT_Jul_cor80
1.647947371393896,0.06277508862389547,WT_Jul_cor80
1.6596547926139034,0.0627596764237427,WT_Jul_cor80
1.6713385367832876,0.0626490068657467,WT_Jul_cor80
1.6833264056303232,0.06210907086816603,WT_Jul_cor80
1.6952193295967355,0.061258741395719685,WT_Jul_cor80
1.7060843349738668,0.06082209449328635,WT_Jul_cor80
1.7178348452710723,0.06039618154412696,WT_Jul_cor80
1.7288698692066522,0.05973938695111708,WT_Jul_cor80
1.7405489268549847,0.058770695490788505,WT_Jul_cor80
1.751338927546892,0.058046804347434366,WT_Jul_cor80
1.7622123571767052,0.05751699301543245,WT_Jul_cor80
1.7725385127760676,0.05681575352204776,WT_Jul_cor80
1.783582179875112,0.05499043488268032,WT_Jul_cor80
1.7951077388543673,0.05442348561594623,WT_Jul_cor80
1.806169677786959,0.053458576143511516,WT_Jul_cor80
1.8173839811873935,0.05217901835583311,WT_Jul_cor80
1.8280584543389569,0.051379627520241694,WT_Jul_cor80
1.8387437319879103,0.04952433857770777,WT_Jul_cor80
1.8494692656210543,0.04826445991119965,WT_Jul_cor80
1.8602643811431052,0.04726003867732603,WT_Jul_cor80
1.871401022920601,0.046104196908794415,WT_Jul_cor80
1.8824231759494596,0.04515146575358764,WT_Jul_cor80
1.8932985561262996,0.04271037537840586,WT_Jul_cor80
1.9047257519667535,0.040699448433021146,WT_Jul_cor80
1.915919656957205,0.0399557409775943,WT_Jul_cor80
1.9273326380992004,0.037869751250111466,WT_Jul_cor80
1.9384197985366172,0.03666266478536154,WT_Jul_cor80
1.9498522661630535,0.03465542757387899,WT_Jul_cor80
1.961312688925984,0.03255024666181422,WT_Jul_cor80
1.972462940495393,0.030934109349800426,WT_Jul_cor80
1.9839978194271024,0.02947780432872632,WT_Jul_cor80
1.9955234149086216,0.02776917323094752,WT_Jul_cor80
2.006929875450989,0.025796557412007648,WT_Jul_cor80
2.01841890257655,0.022472987411366607,WT_Jul_cor80
2.0301295109627557,0.020576961585447057,WT_Jul_cor80
2.04222497101082,0.018366658523131518,WT_Jul_cor80
2.0542423237455947,0.014897909734395365,WT_Jul_cor80
2.0667540172426335,0.010207612963353624,WT_Jul_cor80
2.0794715617221606,0.004898867895559711,WT_Jul_cor80
2.0926034576663763,-2.8421545821649685e-4,WT_Jul_cor80
2.1050521232451365,-0.004810332712994941,WT_Jul_cor80
2.1183073082036037,-0.010304107783253469,WT_Jul_cor80
2.1314475027907944,-0.014072329096226438,WT_Jul_cor80
2.144784729098644,-0.022669225359952083,WT_Jul_cor80
2.158343983381622,-0.02763693745579507,WT_Jul_cor80
2.172512006390809,-0.03135930025634143,WT_Jul_cor80
2.186815457580964,-0.03399191658622577,WT_Jul_cor80
2.2014089278031914,-0.0374047786283514,WT_Jul_cor80
2.216083301446547,-0.04125639733080319,WT_Jul_cor80
2.2315971101658585,-0.044424516259493146,WT_Jul_cor80
2.2470187293395716,-0.048222104793091275,WT_Jul_cor80
2.262815721152242,-0.053188279552363465,WT_Jul_cor80
2.2793849506143067,-0.05881929828694579,WT_Jul_cor80
2.296516308175923,-0.06320012758573765,WT_Jul_cor80
2.3143328681180857,-0.0666274332811139,WT_Jul_cor80
2.332949547891862,-0.0705265917670795,WT_Jul_cor80
2.3513082533258665,-0.0763878887649176,WT_Jul_cor80
2.3713643585560154,-0.0814658879531812,WT_Jul_cor80
2.3925333306142447,-0.088742755569947,WT_Jul_cor80
2.4143558861436434,-0.09676519561174791,WT_Jul_cor80
2.4382091610683156,-0.10379054537542513,WT_Jul_cor80
2.463776660112167,-0.11024331481569805,WT_Jul_cor80
2.491986735907215,-0.11631840841261733,WT_Jul_cor80
2.5217901789887303,-0.12665952784322104,WT_Jul_cor80
2.555514661247663,-0.1351207439527614,WT_Jul_cor80
2.592435030071345,-0.1474174594699623,WT_Jul_cor80
2.635781046750818,-0.15857030565832506,WT_Jul_cor80
2.6844254978488893,-0.17186693486189575,WT_Jul_cor80
2.746145410858681,-0.19541829161530602,WT_Jul_cor80
2.8253292422160396,-0.21768064603690934,WT_Jul_cor80
2.9484148804053083,-0.26240724202345395,WT_Jul_cor80
3.7934886965841215,-0.42163277784281944,WT_Jul_cor80
